date,nav
2018-04-02,36037949.460462935
2018-04-03,36497929.442441314
2018-04-04,36886757.93334383
2018-04-05,37176518.743533805
2018-04-06,36350061.65207868
2018-04-09,36528203.907576516
2018-04-10,37106778.546348825
2018-04-11,36912376.73561683
2018-04-12,37214697.25731424
2018-04-13,37105400.78771054
2018-04-16,37409119.878802955
2018-04-17,37807685.39225607
2018-04-18,37835131.916017786
2018-04-19,37625376.154253006
2018-04-20,37306780.15193429
2018-04-23,37300753.113825545
2018-04-24,36799388.03009842
2018-04-25,36889618.37593704
2018-04-26,37263089.36899702
2018-04-27,37297510.7049351
2018-04-30,37011021.73791027
2018-05-01,37076138.74985862
2018-05-02,36827330.1019273
2018-05-03,36745947.93763358
2018-05-04,37219879.264476396
2018-05-07,37344982.36956436
2018-05-08,37344519.34987708
2018-05-09,37704042.785508074
2018-05-10,38055163.27235636
2018-05-11,38170509.89388146
2018-05-14,38188176.307658024
2018-05-15,37925380.6747108
2018-05-16,38083978.913173534
2018-05-17,38051413.082093775
2018-05-18,37956061.64057586
2018-05-21,38240228.7867785
2018-05-22,38133706.215269834
2018-05-23,38237865.689345725
2018-05-24,38159276.97956857
2018-05-25,38068112.20665503
2018-05-29,37630916.06057079
2018-05-30,38131344.97827937
2018-05-31,37897862.671527095
2018-06-01,38268537.63669592
2018-06-04,38449437.23793209
2018-06-05,38476874.513691306
2018-06-06,38797287.32429556
2018-06-07,38792638.78537509
2018-06-08,38906569.43288714
2018-06-11,38957703.11866315
2018-06-12,39007447.19433882
2018-06-13,38882784.24592378
2018-06-14,38979965.21645515
2018-06-15,38929861.062347434
2018-06-18,38849880.00569864
2018-06-19,38701532.254760146
2018-06-20,38766640.327680044
2018-06-21,38524804.872620896
2018-06-22,38594094.12777776
2018-06-25,38071821.43029614
2018-06-26,38155075.02149406
2018-06-27,37840702.30766356
2018-06-28,38055117.569651015
2018-06-29,38109075.836024836
2018-07-02,38189539.91691179
2018-07-03,38055151.59831889
2018-07-05,38363038.397594504
2018-07-06,38684885.026971795
2018-07-09,39030451.65030804
2018-07-10,39169511.40833156
2018-07-11,38884418.94271402
2018-07-12,39234161.8971453
2018-07-13,39264386.5488818
2018-07-16,39229044.87076401
2018-07-17,39386240.06739766
2018-07-18,39468080.04861808
2018-07-19,39319709.5253381
2018-07-20,39274587.10951587
2018-07-23,39346680.07821506
2018-07-24,39542931.547625996
2018-07-25,39877332.12812397
2018-07-26,39783369.90238157
2018-07-27,39515015.05196502
2018-07-30,39309443.35911833
2018-07-31,39501525.48185553
2018-08-01,39435454.27835373
2018-08-02,39648454.73711976
2018-08-03,39816830.204227984
2018-08-06,39961456.05276931
2018-08-07,40092128.56736602
2018-08-08,40074906.73015065
2018-08-09,40020024.1613878
2018-08-10,39753036.99298275
2018-08-13,39604667.41542929
2018-08-14,39855338.771096095
2018-08-15,39559072.7107651
2018-08-16,39876707.780550934
2018-08-17,40015765.67836965
2018-08-20,40100398.574314274
2018-08-21,40193403.28576018
2018-08-22,40169199.32170296
2018-08-23,40115707.43389344
2018-08-24,40355207.45859069
2018-08-27,40671445.248819225
2018-08-28,40690494.29086988
2018-08-29,40907677.50044633
2018-08-30,40742540.39030905
2018-08-31,40743457.47601468
2018-09-04,40673198.45352367
2018-09-05,40563875.141247384
2018-09-06,40442020.217865184
2018-09-07,40363382.396071106
2018-09-10,40432669.521561526
2018-09-11,40564730.2792388
2018-09-12,40574012.80763793
2018-09-13,40812112.2876253
2018-09-14,40818602.284685135
2018-09-17,40603243.536071785
2018-09-18,40821831.71644365
2018-09-19,40864582.806353435
2018-09-20,41193360.925206445
2018-09-21,41155466.699899785
2018-09-24,41019654.88801231
2018-09-25,40981519.76794904
2018-09-26,40859665.31976175
2018-09-27,40972204.81204672
2018-09-28,40975931.964423776
2018-10-01,41116382.018303454
2018-10-02,41092191.79459169
2018-10-03,41114043.52090295
2018-10-04,40795472.34238593
