date,nav
2021-05-07,58345171.128061965
2021-05-10,57770108.14940251
2021-05-11,57256842.52417891
2021-05-12,56047469.01385798
2021-05-13,56715010.72034775
2021-05-14,57578894.55599334
2021-05-17,57432220.57231247
2021-05-18,56939566.08230249
2021-05-19,56790142.964013524
2021-05-20,57395897.02082347
2021-05-21,57348074.319346085
2021-05-24,57927730.281990096
2021-05-25,57793136.74042225
2021-05-26,57905967.14350983
2021-05-27,57935028.452813916
2021-05-28,58036867.740738064
2021-06-01,57984921.23485336
2021-06-02,58074390.70508655
2021-06-03,57859052.23251488
2021-06-04,58383788.720005706
2021-06-07,58326343.44221792
2021-06-08,58337544.520941764
2021-06-09,58249888.60385683
2021-06-10,58517856.57536907
2021-06-11,58612816.235458225
2021-06-14,58742092.10804934
2021-06-15,58633832.69257947
2021-06-16,58307275.33186368
2021-06-17,58286906.92318705
2021-06-18,57504172.82249085
2021-06-21,58318599.636305735
2021-06-22,58626385.91341055
2021-06-23,58555221.424347155
2021-06-24,58897307.93461007
2021-06-25,59103468.62975993
2021-06-28,59220379.49530051
2021-06-29,59250826.316601284
2021-06-30,59299066.207839936
2021-07-01,59623299.584217675
2021-07-02,60073856.41565579
2021-07-06,59964202.30379466
2021-07-07,60173098.56172924
2021-07-08,59685869.65992771
2021-07-09,60316270.25749588
2021-07-12,60529288.42689771
2021-07-13,60323516.0081036
2021-07-14,60411589.554397486
2021-07-15,60205810.47925138
