,nav
1979-12-05,24876775.886483155
1979-12-06,25052268.64456144
1979-12-07,24947857.685944814
1979-12-10,24986814.420659635
1979-12-11,24950676.31486015
1979-12-12,24962328.149089016
1979-12-13,25001285.76627826
1979-12-14,25290553.246510647
1979-12-17,25388666.204491932
1979-12-18,25159096.15308107
1979-12-19,25141154.048863444
1979-12-20,25159623.256885543
1979-12-21,25009176.680109423
1979-12-24,25030735.628303144
1979-12-26,25063825.059247736
1979-12-27,25110755.636929154
1979-12-28,25088477.70850638
1979-12-31,25116953.903699424
1980-01-02,24619466.922785364
1980-01-03,24500314.57761075
1980-01-04,24805621.458008427
1980-01-07,24877930.37498306
1980-01-08,25376996.902959865
1980-01-09,25405462.64656141
1980-01-10,25604626.121233568
1980-01-11,25616936.678170405
1980-01-14,25728438.8339967
1980-01-15,25909141.78502475
1980-01-16,25893764.786183
1980-01-17,25818410.922453105
1980-01-18,25909147.472656105
1980-01-21,26152126.086741876
1980-01-22,26021408.55064688
1980-01-23,26471986.050676536
1980-01-24,26537329.92128922
1980-01-25,26521940.083130006
1980-01-28,26813338.69241296
1980-01-29,26638779.99100002
1980-01-30,26904799.334239665
1980-01-31,26670265.605822645
1980-02-01,26897069.24767248
1980-02-04,26729428.228860855
1980-02-05,26801684.0650513
1980-02-06,27051546.70418393
1980-02-07,27186070.191454656
1980-02-08,27576625.258745812
1980-02-11,27390520.224730592
1980-02-12,27575780.747047093
1980-02-13,27705678.186380703
1980-02-14,27314284.190716386
1980-02-15,27017474.513952807
1980-02-19,26836002.827465173
1980-02-20,27272693.978222217
1980-02-21,27003569.123648424
1980-02-22,26953573.350758385
1980-02-25,26564520.191273842
1980-02-26,26717176.95752997
1980-02-27,26353501.55742625
1980-02-28,26351957.038208917
1980-02-29,26659486.109210238
1980-03-03,26397308.10668476
1980-03-04,26467271.215740558
1980-03-05,26092084.845470153
1980-03-06,25525475.5162185
1980-03-07,25127251.03513344
1980-03-10,25042711.450922422
1980-03-11,25341041.717278585
1980-03-12,25136565.81566231
1980-03-13,24853673.495857906
1980-03-14,24815268.078616474
1980-03-17,24089554.26692563
1980-03-18,24519360.112075508
1980-03-19,24573212.800306696
1980-03-20,24304176.81185223
1980-03-21,24119550.61055513
1980-03-24,23415328.46828993
1980-03-25,23399624.61912205
1980-03-26,23285562.71044226
1980-03-27,23183209.048269417
1980-03-28,23764662.3704726
1980-03-31,24100207.56809958
1980-04-01,24126633.679416463
1980-04-02,24127927.137864254
1980-04-03,24141287.466051288
1980-04-07,24154187.17760468
1980-04-08,24167152.43980276
1980-04-09,24179982.068221677
1980-04-10,24192810.108646467
1980-04-11,24205384.087822538
1980-04-14,24217838.0568001
1980-04-15,24230281.539543513
1980-04-16,24242460.570698798
1980-04-17,24254645.723483317
1980-04-18,24266582.13589396
1980-04-21,24278294.35495246
1980-04-22,24289430.080241673
1980-04-23,24300364.516013015
1980-04-24,24311217.706551105
1980-04-25,24321989.461551934
1980-04-28,24332063.941087883
1980-04-29,24341916.068810396
1980-04-30,24351466.28670164
1980-05-01,24360993.976338178
1980-05-02,24862247.600606393
1980-05-05,25154350.238059703
1980-05-06,25719954.520350326
1980-05-07,25687942.76248962
1980-05-08,25085987.057994924
1980-05-09,24564448.40552345
1980-05-12,24595803.9508354
1980-05-13,25219244.7235194
1980-05-14,25335660.7870139
1980-05-15,25109673.40082855
1980-05-16,25103654.73631799
1980-05-19,24948991.32647227
1980-05-20,25428874.253123447
1980-05-21,25674868.51837686
1980-05-22,25948125.96311242
1980-05-23,26734200.0993599
1980-05-27,26752929.78910105
1980-05-28,26677666.945827756
1980-05-29,26032122.41292872
1980-05-30,26245491.768676184
1980-06-02,26056386.734333944
1980-06-03,26245207.762584604
1980-06-04,26883606.931711957
1980-06-05,27010854.521239005
1980-06-06,27466770.07895722
1980-06-09,27743128.908566274
1980-06-10,27805125.15513395
1980-06-11,28363958.076201357
1980-06-12,28555311.262141846
1980-06-13,28666623.595481705
1980-06-16,28825927.157944575
1980-06-17,28780551.134125315
1980-06-18,28715597.88581373
1980-06-19,28334479.38226176
1980-06-20,28317685.753417462
1980-06-23,28197268.281779483
1980-06-24,28266085.222801965
1980-06-25,28460166.368750617
1980-06-26,28191743.007597424
1980-06-27,27846688.566835098
1980-06-30,27348756.016274847
1980-07-01,27451920.905183427
1980-07-02,27535391.012049746
1980-07-03,28288182.910118897
1980-07-07,28191110.130522624
1980-07-08,28275984.186240334
1980-07-09,28227543.299471352
1980-07-10,27858731.27773622
1980-07-11,27958966.019840196
1980-07-14,28404993.149589863
1980-07-15,28519526.078679062
1980-07-16,28775410.69149782
1980-07-17,28958354.08425669
1980-07-18,29121946.275159106
1980-07-21,29378562.920524925
1980-07-22,29217573.791476324
1980-07-23,29267407.95165587
1980-07-24,29024732.682515442
1980-07-25,28593898.40512692
1980-07-28,28572127.853198323
1980-07-29,28822939.347171165
1980-07-30,28643671.761934612
1980-07-31,28107440.410972085
1980-08-01,28001001.772663664
1980-08-04,28085232.779001623
1980-08-05,28014656.813288875
1980-08-06,28040951.41891874
1980-08-07,28598304.896932237
1980-08-08,28403584.714591753
1980-08-11,28422593.364449184
1980-08-12,28283880.11390606
1980-08-13,28323427.80559102
1980-08-14,28761679.275534198
1980-08-15,28940742.600896247
1980-08-18,27974129.521797806
1980-08-19,27610227.15542379
1980-08-20,27913366.515948094
1980-08-21,28173059.402299307
1980-08-22,28583304.058569204
1980-08-25,27951417.665186338
1980-08-26,27843479.180568904
1980-08-27,27146359.572674774
1980-08-28,26485480.02988093
1980-08-29,27076914.108861603
1980-09-02,27764193.213071894
1980-09-03,28691935.82878816
1980-09-04,28401918.175793152
1980-09-05,28199013.846883126
1980-09-08,27733617.868837945
1980-09-09,28068714.632108115
1980-09-10,28317572.847007107
1980-09-11,28215654.473333582
1980-09-12,28109198.35203275
1980-09-15,27751569.24818587
1980-09-16,28155875.67913665
1980-09-17,28549252.542602725
1980-09-18,28512568.93005278
1980-09-19,29034958.27621646
1980-09-22,28706666.350592766
1980-09-23,28371410.549762286
1980-09-24,28601008.586263668
1980-09-25,27970727.15361656
1980-09-26,27326369.738476977
1980-09-29,26610072.734074842
1980-09-30,27350753.120619528
1980-10-01,27840790.926521987
1980-10-02,27971962.055664204
1980-10-03,28932107.985416748
1980-10-06,29556994.40330705
1980-10-07,29258373.182333287
1980-10-08,29269094.997783978
1980-10-09,29339105.781108823
1980-10-10,29087319.21389598
1980-10-13,29468967.20616358
1980-10-14,29614729.325309876
1980-10-15,30129036.204084083
1980-10-16,29480533.429991763
1980-10-17,29059683.13025457
1980-10-20,29288704.18609706
1980-10-21,29015760.915391702
1980-10-22,28731961.289129663
1980-10-23,28315748.08867664
1980-10-24,28516718.232266523
1980-10-27,27481141.461739104
1980-10-28,27221839.332926385
1980-10-29,26942234.99156918
1980-10-30,26602618.61949199
1980-10-31,26880698.54517953
1980-11-03,27228046.813234206
1980-11-05,27699484.14143255
1980-11-06,27197191.892615467
1980-11-07,27258395.071082827
1980-11-10,27325883.735572714
1980-11-11,27703388.419938534
1980-11-12,28405564.07189747
1980-11-13,28808178.473102804
1980-11-14,28951034.53932836
1980-11-17,29081322.41483622
1980-11-18,29494386.713468503
1980-11-19,29364918.777603764
1980-11-20,29650197.859504193
1980-11-21,29384575.15954002
1980-11-24,29218656.769137107
1980-11-25,29436906.610878274
1980-11-26,29617445.039183587
1980-11-28,29695343.462662138
1980-12-01,29006606.912501846
1980-12-02,28960933.90902574
1980-12-03,28911074.873687238
1980-12-04,28867497.265912786
1980-12-05,28358924.506275102
1980-12-08,27647190.678498063
1980-12-09,27624589.741822705
1980-12-10,27164225.384087704
1980-12-11,26980356.63223164
1980-12-12,27376680.818633933
1980-12-15,27427395.513720095
1980-12-16,27672901.92423804
1980-12-17,28157174.095324945
1980-12-18,28184828.89377508
1980-12-19,28336412.913585067
1980-12-22,28782426.413277727
1980-12-23,28685862.713993654
1980-12-24,28813955.877360795
1980-12-26,28965358.534033965
1980-12-29,28644134.549063478
1980-12-30,28712884.40727524
1980-12-31,28809181.474895936
1981-01-02,28937267.699611586
1981-01-05,29733712.02494483
1981-01-06,29832522.0005061
1981-01-07,28734333.109225933
1981-01-08,28352989.646650717
1981-01-09,28086405.975693285
1981-01-12,28301725.540442728
1981-01-13,28125941.527419936
1981-01-14,28162585.797769986
1981-01-15,28178824.036789
1981-01-16,28435818.60061542
1981-01-19,28195820.189609934
1981-01-20,27839003.736688897
1981-01-21,27355415.004143536
1981-01-22,26968180.840361528
1981-01-23,27005533.16583091
1981-01-26,27154879.866531122
1981-01-27,27379038.970857434
1981-01-28,27151570.367010497
1981-01-29,27083563.43810484
1981-01-30,27120004.457416184
1981-02-02,26306183.504269972
1981-02-03,26625935.913636975
1981-02-04,26658261.988166794
1981-02-05,26883432.017666887
1981-02-06,27093744.252239075
1981-02-09,26816641.781286128
1981-02-10,26815035.813554786
1981-02-11,26607871.788045917
1981-02-12,26451571.588939127
1981-02-13,26350372.757822867
1981-02-17,26531025.231948636
1981-02-18,26677770.785050713
1981-02-19,26286280.177114993
1981-02-20,26284719.758743707
1981-02-23,26452679.602283347
1981-02-24,26463220.761919856
1981-02-25,26707461.063097864
1981-02-26,27047052.207063172
1981-02-27,27299750.037257925
1981-03-02,27461312.22903446
1981-03-03,27158809.974813085
1981-03-04,27227140.10111446
1981-03-05,27034827.21335841
1981-03-06,27022644.445260048
1981-03-09,27296523.52195141
1981-03-10,27161440.563735716
1981-03-11,27058142.799517117
1981-03-12,27749470.07614414
1981-03-13,27737294.90625545
1981-03-16,28074750.422008432
1981-03-17,27918487.458923593
1981-03-18,27986848.9634765
1981-03-19,27830604.99248246
1981-03-20,27967158.123961877
1981-03-23,28317313.260159824
1981-03-24,28103070.491263885
1981-03-25,28631332.927423008
1981-03-26,28455708.304273807
1981-03-27,28112699.127805866
1981-03-30,28037956.326328006
1981-03-31,28411714.77546525
1981-04-01,28538687.011842523
1981-04-02,28489683.89714283
1981-04-03,28316208.325470682
1981-04-06,27986055.725689884
1981-04-07,27986392.14223989
1981-04-08,28076849.944912978
1981-04-09,28158727.61247417
1981-04-10,28129014.4478549
1981-04-13,27841795.536829583
1981-04-14,27745574.959379118
1981-04-15,28069931.208816193
1981-04-16,28188274.79811531
1981-04-20,28353823.881463066
1981-04-21,28096646.945855577
1981-04-22,28081954.752098236
1981-04-23,28043656.90467644
1981-04-24,28305755.5165968
1981-04-27,28383303.320941932
1981-04-28,28141128.632711917
1981-04-29,27871063.268543966
1981-04-30,27824148.28994395
1981-05-01,27809427.52927111
1981-05-04,27386847.96612689
1981-05-05,27318843.585670743
1981-05-06,27419575.657168463
1981-05-07,27609883.23846111
1981-05-08,27612700.59524953
1981-05-11,27211382.12160448
1981-05-12,27426688.297785167
1981-05-13,27396177.604977403
1981-05-14,27553149.31453481
1981-05-15,27743447.382197753
1981-05-18,27825416.29616266
1981-05-19,27736568.13731283
1981-05-20,27722714.307658717
1981-05-21,27675529.925635546
1981-05-22,27592934.25472927
1981-05-26,27895034.06086329
1981-05-27,28108229.134410355
1981-05-28,28046450.762639314
1981-05-29,27872189.591687784
1981-06-01,27839582.419157766
1981-06-02,27471600.967018344
1981-06-03,27495245.83823649
1981-06-04,27552215.810204487
1981-06-05,27819568.648565203
1981-06-08,27828621.624666344
1981-06-09,27777264.955139894
1981-06-10,27855058.05944512
1981-06-11,28157809.755461823
1981-06-12,28108530.246114325
1981-06-15,28138403.464550253
1981-06-16,27839165.221620448
1981-06-17,28087758.883218575
1981-06-18,27742697.2032267
1981-06-19,27879301.39892318
1981-06-22,27816648.57610977
1981-06-23,28116819.910612643
1981-06-24,27976114.007303495
1981-06-25,28012600.77498708
1981-06-26,27964711.95325031
1981-06-29,27828230.5711261
1981-06-30,27689644.0949648
1981-07-01,27390746.764396485
1981-07-02,27157247.085208487
1981-07-06,26894224.42025248
1981-07-07,27082607.535076607
1981-07-08,27104347.37936183
1981-07-09,27315924.3786312
1981-07-10,27335546.76475888
1981-07-13,27397357.266143464
1981-07-14,27404321.600501105
1981-07-15,27531517.211289223
1981-07-16,27559572.139471624
1981-07-17,27653013.263557512
1981-07-20,27227571.036107395
1981-07-21,27152275.35480137
1981-07-22,26901914.356617074
1981-07-23,26963729.60315249
1981-07-24,27192173.550922714
1981-07-27,27500757.95342699
1981-07-28,27345307.69541553
1981-07-29,27354380.190293454
1981-07-30,27538514.042190153
1981-07-31,27735300.450206317
1981-08-03,27647337.901206534
1981-08-04,27799824.476398863
1981-08-05,28118933.566675108
1981-08-06,28117438.854531303
1981-08-07,27934555.660025056
1981-08-10,28106013.777221557
1981-08-11,28387147.1262723
1981-08-12,28297058.19816618
1981-08-13,28325085.18836038
1981-08-14,28114782.280665386
1981-08-17,27851753.329153325
1981-08-18,27622477.731907926
1981-08-19,27707464.99192127
1981-08-20,27754484.352519486
1981-08-21,27451393.90354727
1981-08-24,26669553.005583525
1981-08-25,26596378.271728847
1981-08-26,26562721.24991556
1981-08-27,26261771.127564367
1981-08-28,26386855.46706898
1981-08-31,26119655.1680368
1981-09-01,26173033.122180842
1981-09-02,26175026.815208316
1981-09-03,26190115.586634617
1981-09-04,26205150.08435367
1981-09-08,26220274.215815987
1981-09-09,26235145.689938657
1981-09-10,26249709.08033864
1981-09-11,26263835.56674667
1981-09-14,26277905.896623727
1981-09-15,26291837.805850998
1981-09-16,26305822.759531487
1981-09-17,26319796.881418515
1981-09-18,26333796.706877068
1981-09-21,26347739.950095266
1981-09-22,26361882.64735384
1981-09-23,26375776.62521112
1981-09-24,26389687.095422026
1981-09-25,26403687.435534045
1981-09-28,26417529.983579848
1981-09-29,26431416.545939952
1981-09-30,26445475.743278466
1981-10-01,26459753.41609762
1981-10-02,26474112.128327716
1981-10-05,26488129.66588601
1981-10-06,26501813.54927076
1981-10-07,26515458.301956046
1981-10-08,26528971.287458457
1981-10-09,26542147.84895949
1981-10-12,26555409.961611222
1981-10-13,26568757.68787416
1981-10-14,26581870.208439205
1981-10-15,26595100.977219943
1981-10-16,26608487.258034933
1981-10-19,26621880.27665153
1981-10-20,26635224.15729258
1981-10-21,26648416.16265403
1981-10-22,26661642.714723047
1981-10-23,26674801.076980766
1981-10-26,26688040.724816564
1981-10-27,26701324.338545475
1981-10-28,26714483.56023644
1981-10-29,26727480.51335158
1981-10-30,26740211.212138698
1981-11-02,26752891.465318166
1981-11-03,26739020.545128886
1981-11-04,27307657.93903318
1981-11-05,27302888.996840358
1981-11-06,27675197.07008859
1981-11-09,28512068.06288613
1981-11-10,28505449.645132754
1981-11-11,28504871.02510666
1981-11-12,28852879.249139193
1981-11-13,28878242.6451289
1981-11-16,29079500.755542465
1981-11-17,28913794.589899972
1981-11-18,29213422.586081807
1981-11-19,29159411.08433626
1981-11-20,29010030.783949386
1981-11-23,28567018.88906097
1981-11-24,29058553.699967112
1981-11-25,29301965.99482813
1981-11-27,29418833.969282202
1981-11-30,29112651.29169187
1981-12-01,28738149.8889246
1981-12-02,28222968.61227126
1981-12-03,28386211.57155239
1981-12-04,29120683.170346484
1981-12-07,28366229.39238589
1981-12-08,28286951.292666238
1981-12-09,28222833.386452094
1981-12-10,28030659.37003952
1981-12-11,27798169.759388525
1981-12-14,27669720.964618906
1981-12-15,27825527.53548295
1981-12-16,27730513.82547773
1981-12-17,27624612.856540952
1981-12-18,28129732.85455238
1981-12-21,27531237.098247975
1981-12-22,27148427.26806551
1981-12-23,26854176.058403708
1981-12-24,27096847.910868518
1981-12-28,27072571.849193823
1981-12-29,26786601.054259293
1981-12-30,26858176.74271926
1981-12-31,27192489.821545172
1982-01-04,26970596.402124565
1982-01-05,26611534.995338384
1982-01-06,26414150.372132882
1982-01-07,26368742.891031783
1982-01-08,26588069.60298992
1982-01-11,26167188.599156167
1982-01-12,26434217.794853363
1982-01-13,26164183.057746332
1982-01-14,26349968.66959606
1982-01-15,26199442.20402331
1982-01-18,26325199.049275715
1982-01-19,26268215.42733972
1982-01-20,26264903.612442877
1982-01-21,26532394.648237552
1982-01-22,26448664.63071942
1982-01-25,26574176.361108735
1982-01-26,26692256.15748407
1982-01-27,26742818.099160086
1982-01-28,27060319.807920765
1982-01-29,27279746.531135783
1982-02-01,26689573.55033763
1982-02-02,26851856.303843774
1982-02-03,26560510.225796912
1982-02-04,26474147.85904274
1982-02-05,26636943.038986806
1982-02-08,26353462.68064144
1982-02-09,26267098.540769305
1982-02-10,26465432.911366377
1982-02-11,26610144.768602543
1982-02-12,26609960.87815425
1982-02-16,26904867.604821343
1982-02-17,26956456.97760605
1982-02-18,27276815.388752107
1982-02-19,27343027.28927596
1982-02-22,27898688.112346314
1982-02-23,27816014.27100326
1982-02-24,27915364.07881691
1982-02-25,27866107.207165964
1982-02-26,27698796.788731657
1982-03-01,27999575.192243524
1982-03-02,28173696.382755406
1982-03-03,28258172.55122616
1982-03-04,28387428.808448967
1982-03-05,28427246.437346425
1982-03-08,28339450.82309307
1982-03-09,28319890.82019039
1982-03-10,28270706.194778044
1982-03-11,27956952.364782605
1982-03-12,27937396.546942096
1982-03-15,27983795.196115173
1982-03-16,28068327.140609846
1982-03-17,28123075.787949204
1982-03-18,28148086.470796682
1982-03-19,28128573.235287722
1982-03-22,28384012.581208993
1982-03-23,28423920.34403476
1982-03-24,28154068.82737447
1982-03-25,28179112.80645649
1982-03-26,28026663.32369339
1982-03-29,27836923.61801649
1982-03-30,27802616.878474
1982-03-31,27827666.850190725
1982-04-01,27957032.48348661
1982-04-02,27967246.419478748
1982-04-05,27910304.842730157
1982-04-06,27890858.792050872
1982-04-07,27901091.62190566
1982-04-08,28210622.541105878
1982-04-12,28477091.50906622
1982-04-13,28487382.552871205
1982-04-14,28320319.12372812
1982-04-15,28390104.690106146
1982-04-16,28699708.82597609
1982-04-19,28807988.54321585
1982-04-20,28726180.172987107
1982-04-21,28782579.4673277
1982-04-22,28762083.55964373
1982-04-23,28803088.596416518
1982-04-26,28819454.656384014
1982-04-27,28829707.140486635
1982-04-28,28732638.853061426
1982-04-29,28589754.681123655
1982-04-30,28600014.69909209
1982-05-03,28509596.722916495
1982-05-04,28643245.055955708
1982-05-05,28761441.310112756
1982-05-06,29175522.349365525
1982-05-07,29278294.164766017
1982-05-10,29294237.26834264
1982-05-11,29350746.254585933
1982-05-12,29154859.52498743
1982-05-13,29117443.55723036
1982-05-14,29351481.3413149
1982-05-17,29240848.77278147
1982-05-18,29203462.156941943
1982-05-19,29150227.10657239
1982-05-20,29336142.634721853
1982-05-21,29362321.995795567
1982-05-24,29299238.680709247
1982-05-25,29243380.01392438
1982-05-26,29159349.385912977
1982-05-27,29106724.9966096
1982-05-28,29132824.096329994
1982-06-01,28832506.71116252
1982-06-02,28953488.569984265
1982-06-03,28900892.249774594
1982-06-04,28785543.354240235
1982-06-07,28878838.244807556
1982-06-08,28828253.736791726
1982-06-09,28823437.13321816
1982-06-10,28788104.29956366
1982-06-11,28936615.052641507
1982-06-14,28545746.60478713
1982-06-15,28556235.056077037
1982-06-16,28490455.773811273
1982-06-17,28167553.327915587
1982-06-18,27973588.406431213
1982-06-21,27992230.714496147
1982-06-22,27958962.86333733
1982-06-23,27852769.44451374
1982-06-24,27907389.143478915
1982-06-25,27844921.99456098
1982-06-28,27922561.864231244
1982-06-29,28109791.32722081
1982-06-30,28371087.639812905
1982-07-01,28440443.910759006
1982-07-02,28305216.674866877
1982-07-06,28378795.508757055
1982-07-07,28374860.710985184
1982-07-08,28830059.597374626
1982-07-09,29084534.388013635
1982-07-12,29361557.453403722
1982-07-13,29145858.720837828
1982-07-14,29035460.56411492
1982-07-15,29259759.708628427
1982-07-16,29669023.065606963
1982-07-19,29733019.71225961
1982-07-20,29983786.76786718
1982-07-21,29883183.176086057
1982-07-22,30037524.589490402
1982-07-23,29968611.866929106
1982-07-26,29451511.81456415
1982-07-27,29541883.644379262
1982-07-28,29378110.654969584
1982-07-29,29612850.93179733
1982-07-30,29863683.79854328
1982-08-02,30330924.045066375
1982-08-03,30177097.3828327
1982-08-04,29909841.83982585
1982-08-05,29887560.382571917
1982-08-06,29652820.73184613
1982-08-09,29924001.006482564
1982-08-10,29950462.351707514
1982-08-11,29929498.753586907
1982-08-12,30194762.23552699
1982-08-13,30766491.587911252
1982-08-16,30984185.998746436
1982-08-17,31747800.786148656
1982-08-18,31899616.320126645
1982-08-19,32087917.276632234
1982-08-20,32509660.276554316
1982-08-23,32120219.489632785
1982-08-24,32353260.083357945
1982-08-25,32216296.358438827
1982-08-26,32005434.953982998
1982-08-27,31619703.501450412
1982-08-30,31581553.79168022
1982-08-31,31592003.825349003
1982-09-01,31690401.699046724
1982-09-02,32504260.108018752
1982-09-03,33381687.716271877
1982-09-07,32962543.407236345
1982-09-08,33226666.910079896
1982-09-09,33134931.671458103
1982-09-10,32504155.93530806
1982-09-13,33051396.560825255
1982-09-14,33413509.10512842
1982-09-15,33660291.37200635
1982-09-16,33529587.899099864
1982-09-17,33377151.94008146
1982-09-20,33471661.58411078
1982-09-21,34664756.49260063
1982-09-22,34701761.791505694
1982-09-23,34857603.24275322
1982-09-24,34434982.29046859
1982-09-27,34746503.50432932
1982-09-28,34926237.70393822
1982-09-29,34585658.597377926
1982-09-30,34395644.51266704
1982-10-01,35271059.29406952
1982-10-04,34736667.75105853
1982-10-05,34940642.86145781
1982-10-06,36493103.31663056
1982-10-07,38608233.001771
1982-10-08,39470947.71701651
1982-10-11,40488372.69587385
1982-10-12,41262061.50192959
1982-10-13,42300949.46125413
1982-10-14,41098281.450369015
1982-10-15,40446085.027986765
1982-10-18,41868744.05775773
1982-10-19,41879064.05993071
1982-10-20,42373514.35175674
1982-10-21,42327444.45019312
1982-10-22,41958991.684221566
1982-10-25,39537327.20564289
1982-10-26,40452775.996944204
1982-10-27,40624390.13392414
1982-10-28,40446334.190697476
1982-10-29,40636861.399429515
1982-11-01,41549344.184855536
1982-11-02,42157631.17388582
1982-11-03,44069478.99473595
1982-11-04,43871085.84585676
1982-11-05,43810202.88391437
1982-11-08,43128823.41066857
1982-11-09,44028806.49982281
1982-11-10,43548152.57451598
1982-11-11,43720588.6396107
1982-11-12,42793315.89316548
1982-11-15,41878748.03310798
1982-11-16,41341073.75995954
1982-11-17,42311699.34700728
1982-11-18,42769438.544797555
1982-11-19,42476434.3412052
1982-11-22,41626816.5557343
1982-11-23,40978749.030630894
1982-11-24,41113737.25648543
1982-11-26,41636855.30269728
1982-11-29,40791548.539307505
1982-11-30,42091804.35182999
1982-12-01,42280243.11831203
1982-12-02,42466700.18762085
1982-12-03,42962315.17303619
1982-12-06,43956774.81151969
1982-12-07,44199585.42245025
1982-12-08,43565611.12386025
1982-12-09,43121702.237248756
1982-12-10,42786943.032053486
1982-12-13,43065195.88379574
1982-12-14,42690237.385053724
1982-12-15,41933254.88943716
1982-12-16,41722137.23177378
1982-12-17,42275178.055190496
1982-12-20,41771835.179297715
1982-12-21,42915229.70637962
1982-12-22,43015228.9725182
1982-12-23,43453670.5770877
1982-12-27,44331711.35018432
1982-12-28,43905092.16337639
1982-12-29,43975152.08154471
1982-12-30,43781980.55635755
1982-12-31,44101578.00902899
1983-01-03,43531715.14320603
1983-01-04,44335053.09397122
1983-01-05,44580842.66255118
1983-01-06,45500739.036996506
1983-01-07,45561027.412221
1983-01-10,46030789.22079959
1983-01-11,45841049.60690097
1983-01-12,46184714.54819443
1983-01-13,46035440.22611001
1983-01-14,46298379.67127512
1983-01-17,46352449.406061575
1983-01-18,46204576.681498945
1983-01-19,45556156.85040748
1983-01-20,45821680.90796318
1983-01-21,44574893.37192536
1983-01-24,43165950.81843485
1983-01-25,43930661.28753067
1983-01-26,43689864.81141665
1983-01-27,44591196.2498946
1983-01-28,44563028.03154786
1983-01-31,44597011.31216821
1983-02-01,43935127.67224735
1983-02-02,43755538.63673641
1983-02-03,43944836.08766065
1983-02-04,44369401.173359066
1983-02-07,44727735.35166815
1983-02-08,44273187.19606812
1983-02-09,44036204.43306423
1983-02-10,45276685.6543864
1983-02-11,45410388.82381887
1983-02-14,45837999.702296264
1983-02-15,45541690.062392004
1983-02-16,45360507.21127243
1983-02-17,45641277.35574202
1983-02-18,46119193.42898361
1983-02-22,45782279.455196336
1983-02-23,46239789.79890957
1983-02-24,47169460.537091516
1983-02-25,47683231.0999115
1983-02-28,47168510.43305357
1983-03-01,48189592.5139846
1983-03-02,48514336.40602264
1983-03-03,48974032.03125347
1983-03-04,48919890.84212214
1983-03-07,48479937.33661836
1983-03-08,47475030.55948411
1983-03-09,48096812.785670154
1983-03-10,47564669.49835194
1983-03-11,47278738.07110631
1983-03-14,47502145.99251791
1983-03-15,47732102.85639896
1983-03-16,47055882.22277416
1983-03-17,46907578.71278738
1983-03-18,46950347.58290791
1983-03-21,47328587.62697856
1983-03-22,47110746.022862144
1983-03-23,47902839.68968703
1983-03-24,48083049.1099555
1983-03-25,47697472.76159517
1983-03-28,47416570.972037636
1983-03-29,47513280.60727992
1983-03-30,48109376.2283057
1983-03-31,47894035.23092099
1983-04-04,48016639.63742564
1983-04-05,47989590.56574544
1983-04-06,47726426.89760717
1983-04-07,47899451.589240916
1983-04-08,48245516.1402721
1983-04-11,49282298.60975183
1983-04-12,49469010.77558418
1983-04-13,49862076.769885376
1983-04-14,50592564.093275934
1983-04-15,50669831.996197715
1983-04-18,51138254.69150154
1983-04-19,50512017.411394164
1983-04-20,51142442.666020624
1983-04-21,50817576.19156853
1983-04-22,50969932.950162575
1983-04-25,50564044.075817876
1983-04-26,51600277.6571788
1983-04-27,51740377.202820905
1983-04-28,52155459.460735716
1983-04-29,52748202.55264419
1983-05-02,52090255.03667186
1983-05-03,52167769.47164877
1983-05-04,52933673.7878757
1983-05-05,53121196.2101739
1983-05-06,53810844.90875942
1983-05-09,53363982.59275953
1983-05-10,53707881.67996159
1983-05-11,53329420.18543833
1983-05-12,52943934.92116291
1983-05-13,53194583.68764696
1983-05-16,52258568.306998864
1983-05-17,52234127.194245525
1983-05-18,52032757.71888457
1983-05-19,51431163.837999746
1983-05-20,51327349.841744184
1983-05-23,51683702.50606943
1983-05-24,52399950.93874744
1983-05-25,52545632.8483689
1983-05-26,52155700.75997749
1983-05-27,51872954.6747684
1983-05-31,50674966.89941291
1983-06-01,50851151.870084025
1983-06-02,51272753.31159978
1983-06-03,51384795.63140683
1983-06-06,51547734.44027394
1983-06-07,50725613.43897656
1983-06-08,50076313.52267313
1983-06-09,50350278.90470092
1983-06-10,50590086.018506385
1983-06-13,51730281.60603322
1983-06-14,51889632.31764288
1983-06-15,52544295.86435923
1983-06-16,53434512.25404724
1983-06-17,53305912.09810898
1983-06-20,52926200.92053452
1983-06-21,53438940.87789148
1983-06-22,53461203.6215675
1983-06-23,53110639.19374612
1983-06-24,52684307.320976175
1983-06-27,51819273.399084255
1983-06-28,51160843.0739833
1983-06-29,51622880.817781486
1983-06-30,52035778.457872
1983-07-01,52448772.98429224
1983-07-05,51001322.48855365
1983-07-06,51733795.35549002
1983-07-07,51058236.346661195
1983-07-08,50792652.347666375
1983-07-11,51298681.34592065
1983-07-12,50085349.84601481
1983-07-13,50125996.24572386
1983-07-14,50357344.10602705
1983-07-15,49456072.645818256
1983-07-18,49683395.67890824
1983-07-19,50100865.418709636
1983-07-20,51707101.71944503
1983-07-21,51518257.136551596
1983-07-22,51136288.685537554
1983-07-25,51429866.24619411
1983-07-26,51496262.04730853
1983-07-27,50541285.6938368
1983-07-28,49324754.44595262
1983-07-29,48284997.005419604
1983-08-01,48052476.335572846
1983-08-02,47991658.602447055
1983-08-03,48142243.47289936
1983-08-04,46972127.46934553
1983-08-05,47150684.66546755
1983-08-08,46162555.876999445
1983-08-09,46636009.096782774
1983-08-10,46950050.57488537
1983-08-11,47304877.56680913
1983-08-12,47707781.823734656
