date,nav
2021-09-15,63012930.577074945
2021-09-16,62710149.817805335
2021-09-17,61900362.49993835
2021-09-20,61162760.640282884
2021-09-21,61063894.56859294
2021-09-22,61723764.96901144
2021-09-23,61931112.048882
2021-09-24,61848274.638699
2021-09-27,61499074.58835859
2021-09-28,60021630.82891782
2021-09-29,60184922.192512095
2021-09-30,59519683.59071903
2021-10-01,60467910.72739547
2021-10-04,59659079.2234793
2021-10-05,60277612.525591776
2021-10-06,60526517.92113679
2021-10-07,61047786.575512044
2021-10-08,60935409.619173296
2021-10-11,60493732.901030354
2021-10-12,60343861.743323706
2021-10-13,60559421.260145135
2021-10-14,61575324.964392535
2021-10-15,62042374.93936292
2021-10-18,62224569.85143894
2021-10-19,62702714.038529925
2021-10-20,62947405.859692916
2021-10-21,63110126.8946825
2021-10-22,63043562.49897062
2021-10-25,63379964.0188955
2021-10-26,63435678.33425067
2021-10-27,63153736.4601729
2021-10-28,63761097.38008679
2021-10-29,63889055.61922885
2021-11-01,63997559.98237859
2021-11-02,64254730.60901762
2021-11-03,64645310.16149337
2021-11-04,64948330.5855709
2021-11-05,65172128.73446282
2021-11-08,65226427.876402795
2021-11-09,65009759.739553444
2021-11-10,64486017.522659004
2021-11-11,64505579.200764954
2021-11-12,64990633.289219975
2021-11-15,65011573.30779655
2021-11-16,65267344.16234859
2021-11-17,65107645.1077101
2021-11-18,65327283.687528335
2021-11-19,65209271.86422775
2021-11-22,65024568.91149667
2021-11-23,65109415.684326805
2021-11-24,65275315.557938084
2021-11-26,63819211.64513152
2021-11-29,64600236.51019548
2021-11-30,63342860.40549309
2021-12-01,62638512.7910051
2021-12-02,63428129.758980885
2021-12-03,63241108.75697502
2021-12-06,63673461.666125596
2021-12-07,64751207.82602384
2021-12-08,64719222.7720465
2021-12-09,64434900.50855416
2021-12-10,65085806.152534485
2021-12-13,64813060.47466069
2021-12-14,64252284.62957941
2021-12-15,65160092.1919176
2021-12-16,64770212.955039814
2021-12-17,64223661.04605828
2021-12-20,63485534.45341829
2021-12-21,64347752.38425201
2021-12-22,65050371.36385324
2021-12-23,65316841.14209842
2021-12-27,66262084.89105459
2021-12-28,66193833.12455267
2021-12-29,65942607.448145606
2021-12-30,65972851.43530244
2021-12-31,65729672.59594525
2022-01-03,65501840.72924942
2022-01-04,65445809.36867569
2022-01-05,64170317.05679
2022-01-06,64107880.07003637
2022-01-07,63849525.54364621
2022-01-10,63767656.47156293
2022-01-11,64355508.447393164
2022-01-12,64530685.953042
2022-01-13,63627601.73611428
2022-01-14,63652711.91334997
2022-01-18,62507855.53691673
2022-01-19,61847971.60418001
2022-01-20,61151965.86118599
2022-01-21,59932154.19989135
2022-01-24,60189370.16426984
2022-01-25,59441993.32854164
2022-01-26,59289341.68415986
2022-01-27,58990780.058895886
2022-01-28,60477733.54367646
2022-01-31,61582548.28002585
2022-02-01,62003711.27481132
2022-02-02,62613839.81166986
2022-02-03,61118860.50565947
2022-02-04,61409414.44469759
2022-02-07,61208070.59834374
2022-02-08,61718173.00796047
2022-02-09,62633987.65577852
2022-02-10,61490543.55509965
2022-02-11,60258184.37399479
2022-02-14,60056861.31844665
2022-02-15,61039407.04291872
2022-02-16,61107646.489448965
2022-02-17,59780812.297004975
2022-02-18,59386364.18224447
2022-02-22,58737646.64277006
2022-02-23,57671681.339602895
2022-02-24,58552831.57812297
2022-02-25,59864707.95656804
2022-02-28,59707875.97407496
2022-03-01,58782651.703605704
2022-03-02,59880541.69979192
2022-03-03,59576399.5949123
2022-03-04,59083313.55163926
2022-03-07,57311880.72929964
2022-03-08,56868844.521623924
2022-03-09,58418371.13874211
2022-03-10,58149003.92924977
2022-03-11,57396093.3103038
2022-03-14,56968347.43794948
2022-03-15,58241343.481681615
2022-03-16,59553239.75731316
2022-03-17,60309302.54138358
2022-03-18,60979326.471046165
2022-03-21,60960018.608919315
2022-03-22,61681314.580573894
2022-03-23,60875534.7947693
2022-03-24,61803879.66006909
2022-03-25,62108310.14584132
2022-03-28,62554464.163020395
2022-03-29,63336868.04548917
2022-03-30,62939576.5744733
2022-03-31,61957301.842151135
2022-04-01,62133889.0394532
2022-04-04,62671750.00084863
2022-04-05,61868730.89855014
2022-04-06,61240794.81996718
2022-04-07,61552186.02115642
2022-04-08,61384184.07641568
2022-04-11,60319956.96666112
2022-04-12,60092233.56369248
2022-04-13,60788527.33570789
2022-04-14,60020283.190885045
2022-04-18,60044060.92245337
2022-04-19,61025200.51829264
2022-04-20,60978094.52734022
2022-04-21,60052824.63775735
2022-04-22,58381408.8172768
2022-04-25,58723421.02395954
2022-04-26,56997830.82054312
2022-04-27,57159230.643794015
2022-04-28,58622599.478167385
2022-04-29,56424593.23418859
2022-05-02,56768010.61023525
2022-05-03,56741231.98340075
2022-05-04,56743204.790019765
2022-05-05,56745088.361600615
2022-05-06,56746971.99570599
2022-05-09,56749034.27619041
2022-05-10,56751029.676772974
2022-05-11,56753047.468788296
2022-05-12,56755176.90982631
2022-05-13,56757440.255884446
2022-05-16,56759837.44350412
2022-05-17,56762212.44503875
2022-05-18,56764498.370920554
2022-05-19,56766828.98256724
2022-05-20,56769092.7932997
2022-05-23,56771490.47307191
2022-05-24,56773843.6680995
2022-05-25,56776196.96066772
2022-05-26,56778572.64673354
2022-05-27,56780948.43220517
2022-05-31,56783480.34031189
2022-06-01,56785990.07787963
2022-06-02,56788522.210797384
2022-06-03,56791143.57635093
2022-06-06,56793898.68288054
2022-06-07,56796676.18647463
2022-06-08,56799476.088206984
2022-06-09,56802298.38917789
2022-06-10,56805298.850137785
2022-06-13,56809076.70481535
2022-06-14,56813054.25382511
2022-06-15,56816832.6242783
2022-06-16,56820278.40441021
2022-06-17,56823813.20452681
2022-06-21,56827525.75315172
2022-06-22,56831038.80180979
2022-06-23,56834596.47284564
2022-06-24,56838309.7259887
2022-06-27,56842222.82607631
2022-06-28,56846136.19556587
2022-06-29,56850005.48705142
2022-06-30,56853719.74693288
2022-07-01,56857434.249483205
2022-07-05,56861592.47041142
2022-07-06,56865728.84064932
2022-07-07,56869954.124428436
2022-07-08,56874224.01877784
2022-07-11,56878980.96239897
2022-07-12,56883804.60060105
2022-07-13,56889003.99517551
2022-07-14,56894203.86499427
