,nav
1993-06-29,233039375.56727716
1993-06-30,232868471.66279387
1993-07-01,232228284.33690065
1993-07-02,231633585.20440334
1993-07-06,228654420.32841647
1993-07-07,229295700.68553835
1993-07-08,232202716.3002789
1993-07-09,233186702.0366771
1993-07-12,233270088.0575458
1993-07-13,232596863.8642463
1993-07-14,234428700.55802053
1993-07-15,233463930.05968106
1993-07-16,233000225.46452135
1993-07-19,232913167.17311823
1993-07-20,232848782.16786397
1993-07-21,231280657.44358647
1993-07-22,228446028.9177266
1993-07-23,228712291.32327238
1993-07-26,230411077.5610345
1993-07-27,230422117.0511345
1993-07-28,230283553.8383491
1993-07-29,233109302.750712
1993-07-30,231486655.61944392
1993-08-02,231859167.9654703
1993-08-03,232361388.89020252
1993-08-04,231679751.77133182
1993-08-05,231370419.70331678
1993-08-06,231691250.7147744
1993-08-09,233731317.2313006
1993-08-10,233571435.09899423
1993-08-11,234770960.3396762
1993-08-12,233773427.01040596
1993-08-13,234979940.20526546
1993-08-16,237043473.9533438
1993-08-17,237491763.4962073
1993-08-18,238950835.04572672
1993-08-19,239836779.58184323
1993-08-20,240527772.87746447
1993-08-23,240299752.3947825
1993-08-24,243959450.88266942
1993-08-25,244666699.9173305
1993-08-26,246459366.55474424
1993-08-27,245178019.30372235
1993-08-30,246987517.6830918
1993-08-31,247460700.685771
1993-09-01,246942341.98239574
1993-09-02,247046711.36483705
1993-09-03,249081068.14971465
1993-09-07,249026624.08159325
1993-09-08,248194037.71178696
1993-09-09,246396289.9285375
1993-09-10,249698887.130638
1993-09-13,250511368.72438335
1993-09-14,247415655.51812983
1993-09-15,247691601.04496726
1993-09-16,247082734.2684894
1993-09-17,246415204.63825443
1993-09-20,243724759.39266017
1993-09-21,241959244.77080402
1993-09-22,244327315.10197803
1993-09-23,246216786.15797338
1993-09-24,245550034.24092767
1993-09-27,250530304.45085615
1993-09-28,250411082.6561416
1993-09-29,248234234.74910533
1993-09-30,246773430.1920394
1993-10-01,249095102.95795283
1993-10-04,249499636.39062437
1993-10-05,248972312.48599026
1993-10-06,248804162.77842936
1993-10-07,248522167.40706784
1993-10-08,250205120.93959996
1993-10-11,250665465.5281416
1993-10-12,250911058.1469085
1993-10-13,250908252.24363285
1993-10-14,254838011.8611175
1993-10-15,256937500.33529323
1993-10-18,254805178.30978012
1993-10-19,252972124.19918013
1993-10-20,253494567.7575255
1993-10-21,251433227.95546436
1993-10-22,248922909.44465092
1993-10-25,248700499.42759356
1993-10-26,249303166.51205736
1993-10-27,249274540.6543051
1993-10-28,251680580.4769238
1993-10-29,251293666.3881065
1993-11-01,249543953.42977038
1993-11-02,248031853.55380827
1993-11-03,244100822.46793476
1993-11-04,241432226.4261894
1993-11-05,241126141.10463777
1993-11-08,242458953.36075386
1993-11-09,243732748.5586268
1993-11-10,244091197.87816966
1993-11-11,243385773.87177745
1993-11-12,245696167.84653488
1993-11-15,245051308.21109083
1993-11-16,246767926.79670212
1993-11-17,245619869.5007287
1993-11-18,243666253.07905626
1993-11-19,240965485.28578442
1993-11-22,238626217.2376174
1993-11-23,241205164.2925695
1993-11-24,241788252.98721665
1993-11-26,243080659.44582608
1993-11-29,242519359.5980853
1993-11-30,241421824.0811768
1993-12-01,241934151.76272708
1993-12-02,242779323.743071
1993-12-03,243957220.51480767
1993-12-06,246316848.26358795
1993-12-07,246330111.45057765
1993-12-08,246328664.24565324
1993-12-09,246039246.43708715
1993-12-10,244636389.93311387
1993-12-13,245305270.9919348
1993-12-14,242752493.55489764
1993-12-15,242238570.5388038
1993-12-16,242889192.4725646
1993-12-17,244796377.11600676
1993-12-20,244845828.52848375
1993-12-21,243646013.9151837
1993-12-22,247320426.22819558
1993-12-23,247514059.90389088
1993-12-27,248965519.4825485
1993-12-28,249466880.9621527
1993-12-29,248758537.92690644
1993-12-30,246266623.49018398
1993-12-31,244740142.49095052
1994-01-03,242477605.35307068
1994-01-04,244204107.56318095
1994-01-05,244344235.97984326
1994-01-06,245433312.44651356
1994-01-07,249491816.31796035
1994-01-10,253144629.5577684
1994-01-11,252641414.6025073
1994-01-12,253125740.08551905
1994-01-13,250395324.35111406
1994-01-14,250086621.87056237
1994-01-17,250047105.48506844
1994-01-18,251255324.15475693
1994-01-19,250209355.87350965
1994-01-20,251822598.521252
1994-01-21,250943992.23748514
1994-01-24,249829500.12122288
1994-01-25,249078303.36741567
1994-01-26,249937089.6304098
1994-01-27,253036946.58994606
1994-01-28,254650294.67634338
1994-01-31,256193820.85270303
1994-02-01,253539667.56046996
1994-02-02,255213615.31883806
1994-02-03,253288132.22184446
1994-02-04,244991601.47896025
1994-02-07,245868286.16749766
1994-02-08,245095297.79378408
1994-02-09,247706935.3630355
1994-02-10,245779524.12900728
1994-02-11,247136922.0478614
1994-02-14,247174585.43918613
1994-02-15,248835710.62360182
1994-02-16,248490106.90706977
1994-02-17,245034474.70103368
1994-02-18,241940199.64154175
1994-02-22,245226517.43673456
1994-02-23,243075354.23298064
1994-02-24,238198839.27856758
1994-02-25,239504744.94279894
1994-02-28,240640304.6738525
1994-03-01,237397998.78763744
1994-03-02,237598874.2948682
1994-03-03,236944541.67848578
1994-03-04,237587972.15948337
1994-03-07,238880148.3383463
1994-03-08,237901369.96752208
1994-03-09,239031403.89617828
1994-03-10,237079294.20861217
1994-03-11,238371570.05881304
1994-03-14,238690490.19593662
1994-03-15,238522683.25635093
1994-03-16,240463783.08182245
1994-03-17,240458266.98150322
1994-03-18,240399340.14991102
1994-03-21,239741100.7331822
1994-03-22,240388300.8246484
1994-03-23,240219706.8853571
1994-03-24,237277412.4633077
1994-03-25,234987988.69615218
1994-03-28,235308882.7566907
1994-03-29,230572169.0435332
1994-03-30,227303847.19556755
1994-03-31,227951155.46374896
1994-04-04,224356698.65063787
1994-04-05,224274076.67252025
1994-04-06,224305468.88682705
1994-04-07,224336349.72191548
1994-04-08,224367492.76781252
1994-04-11,224398468.14858133
1994-04-12,224429619.81794494
1994-04-13,224460775.81187686
1994-04-14,224492108.1578888
1994-04-15,224523530.8906185
1994-04-18,224555903.7521614
1994-04-19,224588624.98520625
1994-04-20,224621350.9862357
1994-04-21,224654081.75594452
1994-04-22,224686903.23791888
1994-04-25,224719815.46223748
1994-04-26,224753763.38183457
1994-04-28,224787802.29548073
1994-04-29,224821674.5988447
1994-05-02,224855981.4229052
1994-05-03,224891151.82922807
1994-05-04,224926585.12080353
1994-05-05,224961852.38691235
1994-05-06,224998411.6460794
1994-05-09,225035576.66238615
1994-05-10,225072662.14002034
1994-05-11,225109582.3213652
1994-05-12,225145736.69111368
1994-05-13,225181811.04964772
1994-05-16,225218148.65855268
1994-05-17,225254921.15353134
1994-05-18,225291613.8504845
1994-05-19,225327797.4559285
1994-05-20,225364158.62267286
1994-05-23,225400611.5335234
1994-05-24,225437585.51061124
1994-05-25,225474222.08266658
1994-05-26,225510692.79640788
1994-05-27,225547341.24935848
1994-05-31,225583823.7902088
1994-06-01,225620484.1279075
1994-06-02,225273519.39737803
1994-06-03,226571227.20995596
1994-06-06,226490150.91061252
1994-06-07,226179263.14716744
1994-06-08,224336091.69784707
1994-06-09,225557435.4982107
1994-06-10,225936016.68373516
1994-06-13,226237914.21498153
1994-06-14,227995385.926023
1994-06-15,227071537.8758421
1994-06-16,227526645.97547108
1994-06-17,226251240.2731
1994-06-20,224318907.74339738
1994-06-21,222386497.15839007
1994-06-22,223230364.54338723
1994-06-23,221914828.8679266
1994-06-24,217283490.5307779
1994-06-27,221057853.44621864
1994-06-28,219973699.29299593
1994-06-29,220663471.06478053
1994-06-30,219271027.5637007
1994-07-01,219729157.91204086
1994-07-05,219655132.90728295
1994-07-06,219691666.16531983
1994-07-07,219727954.61862826
1994-07-08,219765252.3245152
1994-07-11,219803057.64505318
1994-07-12,219841036.52859166
1994-07-13,219878687.76573038
1994-07-14,219915425.56202823
1994-07-15,219951834.69585827
1994-07-18,219988082.38152286
1994-07-19,220024503.5443948
1994-07-20,220061265.7039014
1994-07-21,220098285.18877822
1994-07-22,220135729.45022792
1994-07-25,220173180.0818895
1994-07-26,220210888.20383865
1994-07-27,220249021.22754097
1994-07-28,220286826.05766827
1994-07-29,220323380.53399897
1994-08-01,220360024.93563926
1994-08-02,220543895.86251646
1994-08-03,220614037.33631945
1994-08-04,219340837.78692797
1994-08-05,218589937.2155504
1994-08-08,219108090.20742887
1994-08-09,219477012.96726862
1994-08-10,220293601.44270372
1994-08-11,219468236.70039797
1994-08-12,221180727.70344874
1994-08-15,221101598.25593004
1994-08-16,222664866.4411537
1994-08-17,222510960.27904084
1994-08-18,221760163.44159576
1994-08-19,221606416.75768247
1994-08-22,221378022.99324128
1994-08-23,222642684.0624396
1994-08-24,225026869.19110468
1994-08-25,224425205.62654236
1994-08-26,227607999.93036425
1994-08-29,227454079.71589884
1994-08-30,228046798.5685608
1994-08-31,227444955.70751753
1994-09-01,226694000.2496223
1994-09-02,225718999.2464093
1994-09-06,225789092.18143597
1994-09-07,225560728.6051471
1994-09-08,226675882.47456977
1994-09-09,224282651.05596814
1994-09-12,223606417.91056675
1994-09-13,224273663.34881455
