,nav
1998-03-16,588674010.2644116
1998-03-17,589466871.0508606
1998-03-18,590760790.2559962
1998-03-19,592220259.5376375
1998-03-20,597621091.9260418
1998-03-23,596404561.9486717
1998-03-24,600968933.9385244
1998-03-25,596251739.3468729
1998-03-26,594206385.0916091
1998-03-27,591649080.09143
1998-03-30,589776116.957391
1998-03-31,593833320.1210443
1998-04-01,600654995.5606402
1998-04-02,609570939.4844254
1998-04-03,616312603.5698364
1998-04-06,609680808.297269
1998-04-07,604674693.2591263
1998-04-08,598978848.021708
1998-04-09,603163727.932495
1998-04-13,598511440.6505575
1998-04-14,604843833.0245782
1998-04-15,607832575.8093973
1998-04-16,601204791.8311176
1998-04-17,609033041.0071887
1998-04-20,606298117.5021899
1998-04-21,607746161.8243686
1998-04-22,609376175.4655125
1998-04-23,603016012.9050725
1998-04-24,597510755.6148652
1998-04-27,580586438.7938977
1998-04-28,579697781.306466
1998-04-29,583225464.2001058
1998-04-30,599722992.2474631
1998-05-01,606790934.5778831
1998-05-04,605425677.704897
1998-05-05,599906203.7034707
1998-05-06,594161557.844708
1998-05-07,589445732.174915
1998-05-08,597175613.0190886
1998-05-11,591841053.9243982
1998-05-12,602071998.2897924
1998-05-13,606147974.1970593
1998-05-14,601795275.8151306
1998-05-15,597977910.2841885
1998-05-18,597519715.7749805
1998-05-19,601043400.6694785
1998-05-20,608414666.816579
1998-05-21,602792440.9664725
1998-05-22,600845385.6154916
1998-05-26,593711366.3913378
1998-05-27,595865480.1596962
1998-05-28,597582493.3102764
1998-05-29,592608307.8402079
1998-06-01,596782969.7069081
1998-06-02,595876662.3294332
1998-06-03,586031867.4227644
1998-06-04,595771468.1138722
1998-06-05,607518318.813311
1998-06-08,606984319.5189595
1998-06-09,608329217.961805
1998-06-10,608016336.3100908
1998-06-11,599914175.2123768
1998-06-12,605819634.7577381
1998-06-15,592656998.2019106
1998-06-16,598350752.9150572
1998-06-17,606498528.851279
1998-06-18,605563862.6500143
1998-06-19,603884141.0633564
1998-06-22,607303877.0184077
1998-06-23,614734042.7647673
1998-06-24,622280065.8867693
1998-06-25,621231304.105018
1998-06-26,623698807.9875315
1998-06-29,625560687.7007549
1998-06-30,622665682.4497625
1998-07-01,629650603.8019978
1998-07-02,631667054.9021741
1998-07-06,639410542.4521205
1998-07-07,636860444.0759004
1998-07-08,640889787.0790834
1998-07-09,637549188.6319371
1998-07-10,640406952.3117471
1998-07-13,638925561.6059971
1998-07-14,644576561.357941
1998-07-15,643803053.8997844
1998-07-16,647219373.5237954
1998-07-17,647565052.0101317
1998-07-20,649030545.6769823
1998-07-21,639384902.5745325
1998-07-22,638840937.1740836
1998-07-23,626898175.3324779
1998-07-24,626337339.3779731
1998-07-27,629872000.8231041
